Gene_set_up,Term_up,Overlap_up,P-value_up,Adjusted P-value_up,Old P-value_up,Old Adjusted P-value_up,Odds Ratio_up,Combined Score_up,Genes_up,Compound,Gene_set_dn,Term_dn,Overlap_dn,P-value_dn,Adjusted P-value_dn,Old P-value_dn,Old Adjusted P-value_dn,Odds Ratio_dn,Combined Score_dn,Genes_dn,Consensus_connectivity
LINCS_L1000_Chem_Pert_Consensus_Sigs,WY-01-045 Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,wy-01-045,LINCS_L1000_Chem_Pert_Consensus_Sigs,WY-01-045 Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,NR4A1;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Probenecid Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,probenecid,LINCS_L1000_Chem_Pert_Consensus_Sigs,Probenecid Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,CLDN5;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Alfuzosin Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,alfuzosin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Alfuzosin Up,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,ANGPT2;MECOM,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Sildenafil Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,sildenafil,LINCS_L1000_Chem_Pert_Consensus_Sigs,Sildenafil Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,NR4A1;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Iguratimod Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,iguratimod,LINCS_L1000_Chem_Pert_Consensus_Sigs,Iguratimod Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,ANGPT2;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Resiquimod Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,resiquimod,LINCS_L1000_Chem_Pert_Consensus_Sigs,Resiquimod Up,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,MECOM;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Isoreserpine Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,isoreserpine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Isoreserpine Up,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,CLDN5;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 FBS Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,gpr151,LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 FBS Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,NR4A1;MECOM,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 GALP Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,gpr151,LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 FBS Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,NR4A1;MECOM,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,HK-CB19 Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,hk-cb19,LINCS_L1000_Chem_Pert_Consensus_Sigs,HK-CB19 Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,CLDN5;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Glucosamine Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,glucosamine,LINCS_L1000_Chem_Pert_Consensus_Sigs,Glucosamine Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,CKMT2;MECOM,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C103884 Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,ku-c103884,LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C103884 Up,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,ANGPT2;VWF,8.590063030541131
LINCS_L1000_Chem_Pert_Consensus_Sigs,Anagrelide Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,HEXB,anagrelide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Anagrelide Up,2/244,0.0029896140384824,0.0193558126625532,0,0,32.64628099173554,189.76013148033132,ANGPT2;MECOM,8.590004812554856
LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-243929 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,sa-243929,LINCS_L1000_Chem_Pert_Consensus_Sigs,SA-243929 Down,2/243,0.0029656051581528,0.0193558126625532,0,0,32.78340248962655,190.821503971198,MECOM;VWF,8.589988944847997
LINCS_L1000_Chem_Pert_Consensus_Sigs,Amtolmetin-Guacil Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,EMP1,amtolmetin-guacil,LINCS_L1000_Chem_Pert_Consensus_Sigs,Amtolmetin-Guacil Up,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,NR4A1;VWF,8.584841072853672
LINCS_L1000_Chem_Pert_Consensus_Sigs,GW-4064 Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,HEXB,gw-4064,LINCS_L1000_Chem_Pert_Consensus_Sigs,GW-4064 Up,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,CLDN5;VWF,8.584841072853672
LINCS_L1000_Chem_Pert_Consensus_Sigs,Cefmetazole Up,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,PROS1,cefmetazole,LINCS_L1000_Chem_Pert_Consensus_Sigs,Cefmetazole Down,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,MECOM;VWF,8.584841072853672
LINCS_L1000_Chem_Pert_Consensus_Sigs,M-Chlorophenylbiguanide Up,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,FCN3,m-chlorophenylbiguanide,LINCS_L1000_Chem_Pert_Consensus_Sigs,M-Chlorophenylbiguanide Down,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,NR4A1;MECOM,8.584841072853672
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 GALP Down,1/244,0.093547999824044,0.0957483995431995,0,0,11.610229276895945,27.507891072209866,HEXB,galr2,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 GALP Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,NR4A1;VWF,8.584677639905143
LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C104250 Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,ku-c104250,LINCS_L1000_Chem_Pert_Consensus_Sigs,KU-C104250 Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.584556395724169
LINCS_L1000_Chem_Pert_Consensus_Sigs,LACZ GALP Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,lacz,LINCS_L1000_Chem_Pert_Consensus_Sigs,LACZ ALARIN Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.584556395724169
LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415010 Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,vu-0415010,LINCS_L1000_Chem_Pert_Consensus_Sigs,VU-0415010 Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,MECOM;VWF,8.584556395724169
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR1 FBS Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,FCN3,galr1,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR1 GALP Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;MECOM,8.584556395724169
LINCS_L1000_Chem_Pert_Consensus_Sigs,KDM-103 Down,2/244,0.0039541576128099,0.0957483995431995,0,0,27.203856749311296,150.5186046074223,HEXB;EMP1,kdm-103,LINCS_L1000_Chem_Pert_Consensus_Sigs,KDM-103 Up,1/242,0.0816981700834687,0.0842981386900492,0,0,13.659751037344398,34.213901822844214,MECOM,8.58214936288454
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiapride Down,2/243,0.0039225332137641,0.0957483995431995,0,0,27.318118948824345,151.37017805534532,HEXB;EMP1,tiapride,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiapride Down,1/243,0.0820235117898582,0.0842981386900492,0,0,13.602617079889807,34.016735734758925,VWF,8.58213905310854
LINCS_L1000_Chem_Pert_Consensus_Sigs,Biperiden Down,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,HEXB,biperiden,LINCS_L1000_Chem_Pert_Consensus_Sigs,Biperiden Up,2/249,0.0031110479883731,0.0193558126625532,0,0,31.97732793522267,184.59857914901417,MECOM;VWF,8.579395973827273
LINCS_L1000_Chem_Pert_Consensus_Sigs,KN-62 Up,1/243,0.0931808114265344,0.0957483995431995,0,0,11.65879574970484,27.66881105269825,HEXB,kn-62,LINCS_L1000_Chem_Pert_Consensus_Sigs,KN-62 Down,2/249,0.0031110479883731,0.0193558126625532,0,0,31.97732793522267,184.59857914901417,MECOM;VWF,8.579395973827273
LINCS_L1000_Chem_Pert_Consensus_Sigs,LACZ GALP Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,lacz,LINCS_L1000_Chem_Pert_Consensus_Sigs,LACZ FBS Down,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,CLDN5;VWF,8.579070437090088
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 FBS Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,FCN3,galr2,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 GALP Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,NR4A1;VWF,8.579070437090088
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tamibarotene Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,tamibarotene,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tamibarotene Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,MECOM;VWF,8.579070437090088
LINCS_L1000_Chem_Pert_Consensus_Sigs,Adipamide Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,adipamide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Adipamide Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Prunetin Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,FCN3,prunetin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Prunetin Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,CLDN5;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumaric-Acid Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,FCN3,coumaric-acid,LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumaric-Acid Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Niridazole Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,FCN3,niridazole,LINCS_L1000_Chem_Pert_Consensus_Sigs,Niridazole Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,TINAGL1;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Rifampicin Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,rifampicin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Rifampicin Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,MECOM;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR1 GALANIN Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,SOHLH2,galr1,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR1 GALP Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Gitoxigenin Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,gitoxigenin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Gitoxigenin Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Deltaline Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,HEXB,deltaline,LINCS_L1000_Chem_Pert_Consensus_Sigs,Deltaline Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,MECOM;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumarin Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,coumarin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumarin Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,MECOM;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,KHS-101 Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,khs-101,LINCS_L1000_Chem_Pert_Consensus_Sigs,KHS-101 Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiratricol Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,FCN3,tiratricol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tiratricol Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,CLDN5;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Khellin Down,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,HEXB,khellin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Khellin Down,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,CKMT2;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Strophanthidin Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,strophanthidin,LINCS_L1000_Chem_Pert_Consensus_Sigs,Strophanthidin Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,Theophylline Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,FCN3,theophylline,LINCS_L1000_Chem_Pert_Consensus_Sigs,Theophylline Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,MECOM;VWF,8.578970699742378
LINCS_L1000_Chem_Pert_Consensus_Sigs,YM-201636 Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,ym-201636,LINCS_L1000_Chem_Pert_Consensus_Sigs,YM-201636 Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,MECOM;VWF,8.57891297672414
LINCS_L1000_Chem_Pert_Consensus_Sigs,Linoleamide Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,linoleamide,LINCS_L1000_Chem_Pert_Consensus_Sigs,Linoleamide Down,2/244,0.0029896140384824,0.0193558126625532,0,0,32.64628099173554,189.76013148033132,ANGPT2;VWF,8.578897268532872
LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 FBS Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,gpr151,LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 GALP Up,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,CLDN5;MECOM,8.57360498976417
LINCS_L1000_Chem_Pert_Consensus_Sigs,Importazole Up,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,importazole,LINCS_L1000_Chem_Pert_Consensus_Sigs,Importazole Down,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,MECOM;VWF,8.57360498976417
LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 GALP Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,gpr151,LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 GALP Up,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,CLDN5;MECOM,8.57360498976417
LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 M617 Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,EMP1,galr2,LINCS_L1000_Chem_Pert_Consensus_Sigs,GALR2 GALP Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,NR4A1;VWF,8.573484741108299
LINCS_L1000_Chem_Pert_Consensus_Sigs,NSC-693868 Up,1/250,0.0957483995431995,0.0957483995431995,0,0,11.327022375215146,26.57354977580402,EMP1,nsc-693868,LINCS_L1000_Chem_Pert_Consensus_Sigs,NSC-693868 Down,2/243,0.0029656051581528,0.0193558126625532,0,0,32.78340248962655,190.821503971198,CLDN5;VWF,8.57342224456685
LINCS_L1000_Chem_Pert_Consensus_Sigs,TUL-XVIII076 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,tul-xviii076,LINCS_L1000_Chem_Pert_Consensus_Sigs,TUL-XVIII076 Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;VWF,8.57340634190718
LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumaric-Acid Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,coumaric-acid,LINCS_L1000_Chem_Pert_Consensus_Sigs,Coumaric-Acid Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,NR4A1;MECOM,8.57340634190718
LINCS_L1000_Chem_Pert_Consensus_Sigs,NBI-27914 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,nbi-27914,LINCS_L1000_Chem_Pert_Consensus_Sigs,NBI-27914 Up,2/246,0.0030379098552341,0.0193558126625532,0,0,32.37540983606557,187.66683275510053,ANGPT2;MECOM,8.57340634190718
LINCS_L1000_Chem_Pert_Consensus_Sigs,Pravastatin-Lactone Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,FCN3,pravastatin-lactone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Pravastatin-Lactone Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,CKMT2;ANGPT2,8.573369790537358
LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 GALP Up,1/248,0.0950154528496176,0.0957483995431995,0,0,11.419895893580104,26.879188702856474,EMP1,gpr151,LINCS_L1000_Chem_Pert_Consensus_Sigs,GPR151 FBS Down,2/245,0.0030137156206919,0.0193558126625532,0,0,32.510288065843625,188.7086178376544,NR4A1;MECOM,8.573369790537358
LINCS_L1000_Chem_Pert_Consensus_Sigs,Ro-16-6941 Down,2/244,0.0039541576128099,0.0957483995431995,0,0,27.203856749311296,150.5186046074223,HEXB;EMP1,ro-16-6941,LINCS_L1000_Chem_Pert_Consensus_Sigs,Ro-16-6941 Down,1/244,0.0823487547067955,0.0842981386900492,0,0,13.545953360768175,33.82142723079559,CLDN5,8.57094134242146
LINCS_L1000_Chem_Pert_Consensus_Sigs,Practolol Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,EMP1,practolol,LINCS_L1000_Chem_Pert_Consensus_Sigs,Practolol Up,2/249,0.0031110479883731,0.0193558126625532,0,0,31.97732793522267,184.59857914901417,MECOM;VWF,8.568159890737771
LINCS_L1000_Chem_Pert_Consensus_Sigs,BAM-7 Down,1/245,0.0939150581317378,0.0957483995431995,0,0,11.562060889929745,27.348488863039687,HEXB,bam-7,LINCS_L1000_Chem_Pert_Consensus_Sigs,BAM-7 Up,2/249,0.0031110479883731,0.0193558126625532,0,0,31.97732793522267,184.59857914901417,ANGPT2;VWF,8.568159890737771
LINCS_L1000_Chem_Pert_Consensus_Sigs,ML-258 Up,1/246,0.0942819863760005,0.0957483995431995,0,0,11.514285714285714,27.190584236877303,HEXB,ml-258,LINCS_L1000_Chem_Pert_Consensus_Sigs,ML-258 Down,2/248,0.0030865760877739,0.0193558126625532,0,0,32.108943089430895,185.61193820808816,CLDN5;MECOM,8.568019293782378
LINCS_L1000_Chem_Pert_Consensus_Sigs,PMSF Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,pmsf,LINCS_L1000_Chem_Pert_Consensus_Sigs,PMSF Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,MECOM;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,L-NAME Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,l-name,LINCS_L1000_Chem_Pert_Consensus_Sigs,L-NAME Down,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,CLDN5;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-SHH-98 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,HEXB,mw-shh-98,LINCS_L1000_Chem_Pert_Consensus_Sigs,MW-SHH-98 Down,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,MECOM;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,JL-7-128 Down,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,jl-7-128,LINCS_L1000_Chem_Pert_Consensus_Sigs,JL-7-128 Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,ANGPT2;MECOM,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,Rosmarinic-Acid Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,FCN3,rosmarinic-acid,LINCS_L1000_Chem_Pert_Consensus_Sigs,Rosmarinic-Acid Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,CLDN5;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,Tilorone Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,tilorone,LINCS_L1000_Chem_Pert_Consensus_Sigs,Tilorone Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,NR4A1;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,Salidroside Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,salidroside,LINCS_L1000_Chem_Pert_Consensus_Sigs,Salidroside Down,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,CKMT2;VWF,8.5679203832731
LINCS_L1000_Chem_Pert_Consensus_Sigs,Linifanib Up,1/247,0.0946487846102068,0.0957483995431995,0,0,11.466898954703831,27.03415734979564,EMP1,linifanib,LINCS_L1000_Chem_Pert_Consensus_Sigs,Linifanib Up,2/247,0.0030621966941814,0.0193558126625532,0,0,32.241632653061224,186.63464816466168,CLDN5;MECOM,8.5679203832731
